timeStamp= 1341841278.842669; T[0]= 0.000000000; T[1]= 0.000000000; T[2]= 0.000000000; x= 0.000000000; y=  0.000000000; z=  0.000000000; w= 1.000000000
timeStamp= 1341841295.062583923; T[0]= 0.105615109; T[1]= -1.676214576; T[2]= 1.938349962; x= -0.091234937; y=  0.750055492; z=  0.654092073; w= 0.035446983
timeStamp= 1341841295.094599009; T[0]= 0.128894359; T[1]= -1.662374735; T[2]= 1.900871396; x= -0.095837831; y=  0.751488268; z=  0.651781797; w= 0.035510704
timeStamp= 1341841295.130661964; T[0]= 0.136128590; T[1]= -1.683489442; T[2]= 1.907889128; x= -0.096759118; y=  0.761460423; z=  0.640285790; w= 0.029152608
timeStamp= 1341841295.162472010; T[0]= 0.130600333; T[1]= -1.689932823; T[2]= 1.913967133; x= -0.091592088; y=  0.767084002; z=  0.634409606; w= 0.026785541
timeStamp= 1341841295.198616982; T[0]= 0.149276167; T[1]= -1.687337875; T[2]= 1.905349851; x= -0.088708714; y=  0.768581688; z=  0.633266032; w= 0.019673992
timeStamp= 1341841295.230690002; T[0]= 0.153317332; T[1]= -1.698596835; T[2]= 1.906319499; x= -0.085976087; y=  0.770591736; z=  0.631290793; w= 0.016382633
timeStamp= 1341841295.263170958; T[0]= 0.153072149; T[1]= -1.714256167; T[2]= 1.916930437; x= -0.084671743; y=  0.771364331; z=  0.630618274; w= 0.012183817
timeStamp= 1341841295.298589945; T[0]= 0.152231902; T[1]= -1.713183761; T[2]= 1.912142992; x= -0.080364473; y=  0.770061731; z=  0.632848501; w= 0.007023312
timeStamp= 1341841295.330725908; T[0]= 0.163697124; T[1]= -1.706255674; T[2]= 1.899814248; x= -0.074340917; y=  0.769404113; z=  0.634419501; w= 0.001602614
timeStamp= 1341841295.362575054; T[0]= 0.164294809; T[1]= -1.711795330; T[2]= 1.903812885; x= -0.073413983; y=  0.770312011; z=  0.633420050; w= 0.002965752
timeStamp= 1341841295.398480892; T[0]= 0.163118571; T[1]= -1.722326756; T[2]= 1.908404469; x= -0.075686477; y=  0.770768464; z=  0.632603586; w= 0.000474177
timeStamp= 1341841295.430811882; T[0]= 0.168934077; T[1]= -1.728056312; T[2]= 1.907271624; x= -0.073465131; y=  0.770583391; z=  0.633074403; w= -0.004575155
timeStamp= 1341841295.466638088; T[0]= 0.172385275; T[1]= -1.732351303; T[2]= 1.913511634; x= -0.071522161; y=  0.770990133; z=  0.632768452; w= -0.007928341
timeStamp= 1341841295.499967098; T[0]= 0.174206287; T[1]= -1.735942960; T[2]= 1.917951465; x= -0.070046246; y=  0.770610631; z=  0.633349240; w= -0.011023385
timeStamp= 1341841295.530595064; T[0]= 0.174549311; T[1]= -1.749720573; T[2]= 1.941051126; x= -0.071202964; y=  0.773037136; z=  0.630213201; w= -0.013230701
timeStamp= 1341841295.566693068; T[0]= 0.187223285; T[1]= -1.760147214; T[2]= 1.949399710; x= -0.069617756; y=  0.770779371; z=  0.633048415; w= -0.017385006
timeStamp= 1341841295.598514080; T[0]= 0.185143799; T[1]= -1.753290415; T[2]= 1.948478580; x= -0.069373071; y=  0.765866518; z=  0.639120340; w= -0.012690572
timeStamp= 1341841295.634538889; T[0]= 0.188963830; T[1]= -1.750699759; T[2]= 1.943589091; x= -0.067645095; y=  0.763491869; z=  0.642082393; w= -0.015314381
timeStamp= 1341841295.666579962; T[0]= 0.199980259; T[1]= -1.752102375; T[2]= 1.943138719; x= -0.065809086; y=  0.764279187; z=  0.641267598; w= -0.017955489
timeStamp= 1341841295.735718012; T[0]= 0.209870338; T[1]= -1.762617707; T[2]= 1.952593088; x= -0.064461164; y=  0.761053205; z=  0.645313382; w= -0.014609664
timeStamp= 1341841295.766733885; T[0]= 0.211658910; T[1]= -1.750077367; T[2]= 1.949005485; x= -0.065247998; y=  0.760810435; z=  0.645568013; w= -0.012334766
timeStamp= 1341841295.798686028; T[0]= 0.231227726; T[1]= -1.763153315; T[2]= 1.958806276; x= -0.071884952; y=  0.764258206; z=  0.640762448; w= -0.012860927
timeStamp= 1341841295.834508896; T[0]= 0.244147956; T[1]= -1.775180697; T[2]= 1.963289261; x= -0.072310179; y=  0.764640749; z=  0.640213430; w= -0.014918974
timeStamp= 1341841295.866825104; T[0]= 0.248164147; T[1]= -1.776371360; T[2]= 1.967562318; x= -0.074194223; y=  0.764845788; z=  0.639748633; w= -0.015093539
timeStamp= 1341841295.902496099; T[0]= 0.261496633; T[1]= -1.780366421; T[2]= 1.971827149; x= -0.072759897; y=  0.767285228; z=  0.636720717; w= -0.023794144
timeStamp= 1341841295.934546947; T[0]= 0.269508898; T[1]= -1.793511152; T[2]= 1.973340988; x= -0.066060990; y=  0.767442524; z=  0.636979461; w= -0.030415133
timeStamp= 1341841295.966577053; T[0]= 0.266064674; T[1]= -1.790832043; T[2]= 1.967230201; x= -0.058339022; y=  0.765640199; z=  0.639681816; w= -0.034623630
timeStamp= 1341841296.002670050; T[0]= 0.285158068; T[1]= -1.789597750; T[2]= 1.978573918; x= -0.060903564; y=  0.768268406; z=  0.635785997; w= -0.042785592
timeStamp= 1341841296.034529924; T[0]= 0.295339823; T[1]= -1.790642142; T[2]= 1.975863576; x= -0.055958908; y=  0.770473421; z=  0.632963538; w= -0.050955161
timeStamp= 1341841296.066505909; T[0]= 0.299175799; T[1]= -1.788383603; T[2]= 1.973736405; x= -0.050085936; y=  0.773469269; z=  0.629567921; w= -0.053674486
timeStamp= 1341841296.102787971; T[0]= 0.315131128; T[1]= -1.792683840; T[2]= 1.973607183; x= -0.052455314; y=  0.775277793; z=  0.627031982; w= -0.054987624
timeStamp= 1341841296.134599924; T[0]= 0.329517275; T[1]= -1.798747063; T[2]= 1.979365587; x= -0.059415463; y=  0.778039217; z=  0.622960627; w= -0.055179454
timeStamp= 1341841296.170633078; T[0]= 0.340892226; T[1]= -1.808874249; T[2]= 1.982764244; x= -0.060623981; y=  0.779576063; z=  0.620529711; w= -0.059403699
timeStamp= 1341841296.202795029; T[0]= 0.337602615; T[1]= -1.811366677; T[2]= 1.976717472; x= -0.049666941; y=  0.777760983; z=  0.623353183; w= -0.063654065
timeStamp= 1341841296.234556913; T[0]= 0.343336046; T[1]= -1.804497361; T[2]= 1.983138800; x= -0.043155774; y=  0.776799977; z=  0.624736011; w= -0.066514738
timeStamp= 1341841296.270589113; T[0]= 0.364202023; T[1]= -1.816294074; T[2]= 2.000340223; x= -0.043751862; y=  0.776735187; z=  0.624048650; w= -0.073017575
timeStamp= 1341841296.302607059; T[0]= 0.368056834; T[1]= -1.827110887; T[2]= 2.011805534; x= -0.044057220; y=  0.774890482; z=  0.626140237; w= -0.074512213
timeStamp= 1341841296.334790945; T[0]= 0.354420960; T[1]= -1.822003365; T[2]= 2.010924101; x= -0.041259576; y=  0.770846963; z=  0.631634533; w= -0.071626887
timeStamp= 1341841296.370471954; T[0]= 0.382940739; T[1]= -1.806668520; T[2]= 2.005265236; x= -0.042430509; y=  0.767459452; z=  0.634662509; w= -0.080057301
timeStamp= 1341841296.402704000; T[0]= 0.383959830; T[1]= -1.813871741; T[2]= 2.008329868; x= -0.038416740; y=  0.766570330; z=  0.635773778; w= -0.081766650
timeStamp= 1341841296.438538074; T[0]= 0.398100734; T[1]= -1.819490314; T[2]= 2.023327351; x= -0.040491913; y=  0.766794384; z=  0.634970784; w= -0.084845766
timeStamp= 1341841296.470501900; T[0]= 0.386092067; T[1]= -1.825939536; T[2]= 2.023662329; x= -0.035330623; y=  0.764127076; z=  0.638539970; w= -0.084428988
timeStamp= 1341841296.502605915; T[0]= 0.402310669; T[1]= -1.815818548; T[2]= 2.018676758; x= -0.028995406; y=  0.760909796; z=  0.641461790; w= -0.093286060
timeStamp= 1341841296.538664103; T[0]= 0.323018909; T[1]= -1.780747056; T[2]= 2.007617235; x= -0.003704939; y=  0.755228877; z=  0.650706053; w= -0.078722417
timeStamp= 1341841296.606687069; T[0]= 0.416395694; T[1]= -1.799091458; T[2]= 2.039700031; x= -0.038121883; y=  0.758110523; z=  0.644709289; w= -0.090360813
timeStamp= 1341841296.638530970; T[0]= 0.441404283; T[1]= -1.806042552; T[2]= 2.040342569; x= -0.041007861; y=  0.759568274; z=  0.642003119; w= -0.095949627
timeStamp= 1341841296.670625925; T[0]= 0.430609852; T[1]= -1.811687827; T[2]= 2.027535915; x= -0.033951506; y=  0.757103324; z=  0.645258486; w= -0.096349992
timeStamp= 1341841296.706738949; T[0]= 0.413422644; T[1]= -1.802449822; T[2]= 2.021447182; x= -0.032023758; y=  0.756455600; z=  0.647050321; w= -0.089862421
timeStamp= 1341841296.738714933; T[0]= 0.448384732; T[1]= -1.805944920; T[2]= 2.041969776; x= -0.038972620; y=  0.760148942; z=  0.640865386; w= -0.099731073
timeStamp= 1341841296.770646095; T[0]= 0.417963088; T[1]= -1.809119701; T[2]= 2.046656370; x= -0.037306756; y=  0.760674298; z=  0.641211092; w= -0.093974315
timeStamp= 1341841296.806523085; T[0]= 0.455630839; T[1]= -1.800454617; T[2]= 2.036046505; x= -0.035685048; y=  0.759200037; z=  0.640477359; w= -0.110138968
timeStamp= 1341841296.838536024; T[0]= 0.451930612; T[1]= -1.785337448; T[2]= 2.022317410; x= -0.031930778; y=  0.756487429; z=  0.644119143; w= -0.108709387
timeStamp= 1341841296.874541044; T[0]= 0.418785036; T[1]= -1.793027163; T[2]= 2.015232086; x= -0.032248694; y=  0.754431188; z=  0.648248613; w= -0.097812824
timeStamp= 1341841296.906466961; T[0]= 0.477428943; T[1]= -1.781346560; T[2]= 2.048825264; x= -0.053026769; y=  0.762800395; z=  0.634646714; w= -0.112014629
timeStamp= 1341841296.938539982; T[0]= 0.478195220; T[1]= -1.791548491; T[2]= 2.038771629; x= -0.048564915; y=  0.761910439; z=  0.635720730; w= -0.113987215
timeStamp= 1341841296.974706888; T[0]= 0.453476846; T[1]= -1.778790593; T[2]= 2.010838985; x= -0.042602271; y=  0.755066156; z=  0.645235062; w= -0.108313784
timeStamp= 1341841297.006506920; T[0]= 0.424752802; T[1]= -1.781364083; T[2]= 2.005258083; x= -0.036139801; y=  0.754255116; z=  0.647735298; w= -0.101153888
timeStamp= 1341841297.038726091; T[0]= 0.490454465; T[1]= -1.776753426; T[2]= 2.036756039; x= -0.050280359; y=  0.761134207; z=  0.635974944; w= -0.116972268
timeStamp= 1341841297.074515104; T[0]= 0.499984324; T[1]= -1.779950619; T[2]= 2.040341854; x= -0.053366356; y=  0.760194540; z=  0.636537552; w= -0.118642911
timeStamp= 1341841297.106641054; T[0]= 0.486481279; T[1]= -1.772480130; T[2]= 2.030802250; x= -0.052234195; y=  0.757129550; z=  0.640543580; w= -0.117176339
timeStamp= 1341841297.142817974; T[0]= 0.477635622; T[1]= -1.773902297; T[2]= 2.029187918; x= -0.054006875; y=  0.757092714; z=  0.640581310; w= -0.116402082
timeStamp= 1341841297.174603939; T[0]= 0.500264645; T[1]= -1.774081469; T[2]= 2.031088352; x= -0.054480940; y=  0.757450700; z=  0.638507426; w= -0.124934196
timeStamp= 1341841297.206723928; T[0]= 0.502351403; T[1]= -1.763233662; T[2]= 2.006734610; x= -0.052612666; y=  0.751246870; z=  0.645307600; w= -0.128211498
timeStamp= 1341841297.242913008; T[0]= 0.462187767; T[1]= -1.771109104; T[2]= 1.997082591; x= -0.045439709; y=  0.749832392; z=  0.649382472; w= -0.118275471
timeStamp= 1341841297.274575949; T[0]= 0.541554451; T[1]= -1.745142937; T[2]= 2.034934044; x= -0.060432777; y=  0.759165347; z=  0.632602334; w= -0.140819594
timeStamp= 1341841297.306642056; T[0]= 0.541391253; T[1]= -1.754796982; T[2]= 2.023667097; x= -0.055590153; y=  0.757101297; z=  0.634963274; w= -0.143279821
timeStamp= 1341841297.342534065; T[0]= 0.531098366; T[1]= -1.739026308; T[2]= 1.971469879; x= -0.051576298; y=  0.745944083; z=  0.648303747; w= -0.143560469
timeStamp= 1341841297.374653101; T[0]= 0.546487451; T[1]= -1.742298722; T[2]= 1.990626216; x= -0.054407548; y=  0.749417305; z=  0.643348336; w= -0.146684796
timeStamp= 1341841297.410665989; T[0]= 0.546392500; T[1]= -1.739657760; T[2]= 1.978735566; x= -0.056978177; y=  0.745623469; z=  0.647233307; w= -0.147946596
timeStamp= 1341841297.443793058; T[0]= 0.563824058; T[1]= -1.731842279; T[2]= 2.003212214; x= -0.057490237; y=  0.751865029; z=  0.638785601; w= -0.152796641
timeStamp= 1341841297.474592924; T[0]= 0.570384920; T[1]= -1.716312051; T[2]= 1.953499794; x= -0.051314637; y=  0.742961943; z=  0.648562968; w= -0.157290891
timeStamp= 1341841297.510584116; T[0]= 0.579606533; T[1]= -1.712326884; T[2]= 1.898435712; x= -0.057471078; y=  0.727411330; z=  0.665282845; w= -0.158014640
timeStamp= 1341841297.543611050; T[0]= 0.598312795; T[1]= -1.720540524; T[2]= 2.002548933; x= -0.061468050; y=  0.750500679; z=  0.637731791; w= -0.162075862
timeStamp= 1341841297.574446917; T[0]= 0.611936092; T[1]= -1.724313021; T[2]= 2.001120567; x= -0.058606490; y=  0.751916289; z=  0.634333730; w= -0.169728890
timeStamp= 1341841297.610551119; T[0]= 0.600370288; T[1]= -1.708330035; T[2]= 1.934399366; x= -0.050699290; y=  0.738294423; z=  0.650343359; w= -0.171477363
timeStamp= 1341841297.642683029; T[0]= 0.587310970; T[1]= -1.701169848; T[2]= 1.898491740; x= -0.047628220; y=  0.731108010; z=  0.659457266; w= -0.168311745
timeStamp= 1341841297.678608894; T[0]= 0.636034012; T[1]= -1.701101780; T[2]= 1.988599062; x= -0.060629092; y=  0.752179205; z=  0.631587446; w= -0.177898467
timeStamp= 1341841297.710504055; T[0]= 0.630745649; T[1]= -1.714988589; T[2]= 1.982086182; x= -0.060201332; y=  0.751527607; z=  0.632601619; w= -0.177192718
timeStamp= 1341841297.742702007; T[0]= 0.629350424; T[1]= -1.705894113; T[2]= 1.938940883; x= -0.061887253; y=  0.741949499; z=  0.643704414; w= -0.176990166
timeStamp= 1341841297.778541088; T[0]= 0.634085238; T[1]= -1.705724120; T[2]= 1.938119650; x= -0.064499490; y=  0.739854395; z=  0.645644128; w= -0.177760810
timeStamp= 1341841297.810602903; T[0]= 0.632360458; T[1]= -1.696778417; T[2]= 1.935289383; x= -0.064179383; y=  0.738664687; z=  0.646513283; w= -0.179655328
timeStamp= 1341841297.846637964; T[0]= 0.638553023; T[1]= -1.695339322; T[2]= 1.932923198; x= -0.063836820; y=  0.739414334; z=  0.645288348; w= -0.181091771
timeStamp= 1341841297.878482103; T[0]= 0.653750658; T[1]= -1.703686237; T[2]= 1.932219148; x= -0.065664858; y=  0.737144351; z=  0.646966875; w= -0.183685154
timeStamp= 1341841297.910900116; T[0]= 0.648278296; T[1]= -1.699373007; T[2]= 1.934436440; x= -0.066268839; y=  0.734347641; z=  0.650051892; w= -0.183778435
timeStamp= 1341841297.946835995; T[0]= 0.649657667; T[1]= -1.689685225; T[2]= 1.929547906; x= -0.067543708; y=  0.733277977; z=  0.650249660; w= -0.186859608
timeStamp= 1341841297.978801012; T[0]= 0.667749524; T[1]= -1.694221616; T[2]= 1.927962065; x= -0.067036204; y=  0.732008696; z=  0.649685144; w= -0.193852201
timeStamp= 1341841298.010730028; T[0]= 0.668215334; T[1]= -1.700662374; T[2]= 1.933863759; x= -0.062112842; y=  0.729820013; z=  0.651906908; w= -0.196270555
timeStamp= 1341841298.046603918; T[0]= 0.655222595; T[1]= -1.682519197; T[2]= 1.926644325; x= -0.059054125; y=  0.728033841; z=  0.653397977; w= -0.198872849
timeStamp= 1341841298.078659058; T[0]= 0.673995674; T[1]= -1.678695202; T[2]= 1.927204251; x= -0.062177084; y=  0.731208205; z=  0.647096515; w= -0.206723630
timeStamp= 1341841298.114625931; T[0]= 0.688490689; T[1]= -1.685286999; T[2]= 1.932479620; x= -0.065478139; y=  0.731472313; z=  0.645450950; w= -0.209890202
timeStamp= 1341841298.146656036; T[0]= 0.679980040; T[1]= -1.677526593; T[2]= 1.918804288; x= -0.064185292; y=  0.727999985; z=  0.649178565; w= -0.210863337
timeStamp= 1341841298.178807020; T[0]= 0.691659987; T[1]= -1.673454285; T[2]= 1.921552300; x= -0.066261195; y=  0.730091035; z=  0.645229459; w= -0.215070814
timeStamp= 1341841298.215058088; T[0]= 0.705380857; T[1]= -1.673753381; T[2]= 1.925084710; x= -0.067422770; y=  0.730989993; z=  0.642414987; w= -0.220024541
timeStamp= 1341841298.246565104; T[0]= 0.701371372; T[1]= -1.671449184; T[2]= 1.910382628; x= -0.063621573; y=  0.727795005; z=  0.645511389; w= -0.222669616
timeStamp= 1341841298.278469086; T[0]= 0.710535288; T[1]= -1.669173837; T[2]= 1.907820582; x= -0.062253837; y=  0.727386892; z=  0.644771814; w= -0.226499632
timeStamp= 1341841298.314583063; T[0]= 0.718134761; T[1]= -1.665545702; T[2]= 1.904248953; x= -0.062515162; y=  0.725998282; z=  0.645447493; w= -0.228944987
timeStamp= 1341841298.346579075; T[0]= 0.727714002; T[1]= -1.659617186; T[2]= 1.907513261; x= -0.065648474; y=  0.727240205; z=  0.642681062; w= -0.231890023
timeStamp= 1341841298.382697105; T[0]= 0.742311954; T[1]= -1.656202912; T[2]= 1.915745139; x= -0.067166232; y=  0.730607331; z=  0.637399554; w= -0.235421941
timeStamp= 1341841298.414592981; T[0]= 0.753210247; T[1]= -1.656728387; T[2]= 1.909233093; x= -0.064456202; y=  0.730095983; z=  0.636507690; w= -0.240131706
timeStamp= 1341841298.446563959; T[0]= 0.757582188; T[1]= -1.657811522; T[2]= 1.893723249; x= -0.060221743; y=  0.727213562; z=  0.638354123; w= -0.245025843
timeStamp= 1341841298.482594013; T[0]= 0.758332372; T[1]= -1.651821136; T[2]= 1.889370918; x= -0.058028869; y=  0.726575553; z=  0.638620615; w= -0.246747404
timeStamp= 1341841298.514499903; T[0]= 0.760685325; T[1]= -1.648322105; T[2]= 1.888926983; x= -0.053498346; y=  0.727686048; z=  0.637900651; w= -0.246360958
timeStamp= 1341841298.546509981; T[0]= 0.720350742; T[1]= -1.641075015; T[2]= 1.902225375; x= -0.043403264; y=  0.733014524; z=  0.637393415; w= -0.233528316
timeStamp= 1341841298.582525015; T[0]= 0.776455224; T[1]= -1.638388515; T[2]= 1.885046601; x= -0.054252692; y=  0.729270577; z=  0.636640787; w= -0.244764283
timeStamp= 1341841298.621526957; T[0]= 0.780532479; T[1]= -1.633506656; T[2]= 1.893774271; x= -0.054454193; y=  0.733681560; z=  0.632938266; w= -0.241112620
timeStamp= 1341841298.682714939; T[0]= 0.749292493; T[1]= -1.630226970; T[2]= 1.893521428; x= -0.040824961; y=  0.735599697; z=  0.635191917; w= -0.231856942
timeStamp= 1341841298.714818001; T[0]= 0.833143353; T[1]= -1.627400279; T[2]= 1.861654401; x= -0.052188523; y=  0.727293909; z=  0.635425806; w= -0.254074782
timeStamp= 1341841298.750629902; T[0]= 0.781375229; T[1]= -1.623249650; T[2]= 1.883010626; x= -0.038376544; y=  0.733549476; z=  0.634301782; w= -0.241026223
timeStamp= 1341841298.785897017; T[0]= 0.782861352; T[1]= -1.614861369; T[2]= 1.879211783; x= -0.036909476; y=  0.733383060; z=  0.634325683; w= -0.241698027
timeStamp= 1341841298.819499016; T[0]= 0.791892350; T[1]= -1.608297825; T[2]= 1.879248261; x= -0.039496958; y=  0.736026943; z=  0.630168676; w= -0.244114354
timeStamp= 1341841298.851372004; T[0]= 0.807723224; T[1]= -1.607818842; T[2]= 1.873833895; x= -0.041671239; y=  0.736341655; z=  0.628305137; w= -0.247582555
timeStamp= 1341841298.882683039; T[0]= 0.807920575; T[1]= -1.607757449; T[2]= 1.871814489; x= -0.039118953; y=  0.736373425; z=  0.629164934; w= -0.245713994
timeStamp= 1341841298.918474913; T[0]= 0.807486176; T[1]= -1.599937081; T[2]= 1.868571401; x= -0.036487527; y=  0.735973835; z=  0.629706323; w= -0.245929033
timeStamp= 1341841298.950572014; T[0]= 0.821120501; T[1]= -1.594206810; T[2]= 1.858450294; x= -0.038044874; y=  0.735364914; z=  0.628207326; w= -0.251289874
timeStamp= 1341841298.982734919; T[0]= 0.841751814; T[1]= -1.590771794; T[2]= 1.863889456; x= -0.038923878; y=  0.738953650; z=  0.621971905; w= -0.256092548
timeStamp= 1341841299.018501997; T[0]= 0.840698481; T[1]= -1.598844171; T[2]= 1.861123562; x= -0.032185216; y=  0.737735629; z=  0.624038160; w= -0.255512506
timeStamp= 1341841299.050632954; T[0]= 0.822021008; T[1]= -1.590809464; T[2]= 1.867099047; x= -0.026483055; y=  0.737697661; z=  0.625742733; w= -0.252084970
timeStamp= 1341841299.086658001; T[0]= 0.838448405; T[1]= -1.580181718; T[2]= 1.852196097; x= -0.028408194; y=  0.735236228; z=  0.626682758; w= -0.256689250
timeStamp= 1341841299.118577003; T[0]= 0.836773515; T[1]= -1.581940413; T[2]= 1.855445981; x= -0.027161675; y=  0.737393022; z=  0.626055181; w= -0.252128392
timeStamp= 1341841299.186805964; T[0]= 0.858060062; T[1]= -1.567975998; T[2]= 1.841753602; x= -0.034688294; y=  0.736449122; z=  0.627558231; w= -0.250219941
timeStamp= 1341841299.218585968; T[0]= 0.878176332; T[1]= -1.563994288; T[2]= 1.835336089; x= -0.038436331; y=  0.735175192; z=  0.627269208; w= -0.254112989
timeStamp= 1341841299.250550985; T[0]= 0.874030352; T[1]= -1.558557749; T[2]= 1.834909916; x= -0.034883145; y=  0.736233592; z=  0.626987040; w= -0.252250910
timeStamp= 1341841299.286621094; T[0]= 0.865513682; T[1]= -1.556977868; T[2]= 1.837801099; x= -0.029300913; y=  0.736797452; z=  0.627210438; w= -0.250754833
timeStamp= 1341841299.318605900; T[0]= 0.846894979; T[1]= -1.551821589; T[2]= 1.841594934; x= -0.026166415; y=  0.737344682; z=  0.628029406; w= -0.247421250
timeStamp= 1341841299.354615927; T[0]= 0.892987370; T[1]= -1.544438243; T[2]= 1.820163727; x= -0.032385752; y=  0.731948376; z=  0.628474236; w= -0.261195004
timeStamp= 1341841299.386547089; T[0]= 0.860398591; T[1]= -1.546882391; T[2]= 1.835889935; x= -0.023949252; y=  0.735044658; z=  0.628067076; w= -0.254298329
timeStamp= 1341841299.454454899; T[0]= 0.918845832; T[1]= -1.521385550; T[2]= 1.823555350; x= -0.040677879; y=  0.736028612; z=  0.618338645; w= -0.272515178
timeStamp= 1341841299.486680984; T[0]= 0.935422182; T[1]= -1.515992165; T[2]= 1.820476294; x= -0.041246083; y=  0.737003803; z=  0.614565074; w= -0.278269708
timeStamp= 1341841299.518528938; T[0]= 0.867202640; T[1]= -1.525313139; T[2]= 1.821628809; x= -0.024054859; y=  0.738279581; z=  0.619574368; w= -0.265503794
timeStamp= 1341841299.554481030; T[0]= 0.851107538; T[1]= -1.518656254; T[2]= 1.823783875; x= -0.018643275; y=  0.739399374; z=  0.618155718; w= -0.266128719
timeStamp= 1341841299.586621046; T[0]= 0.864473045; T[1]= -1.525290132; T[2]= 1.834141374; x= -0.022317912; y=  0.741859794; z=  0.614379764; w= -0.267737627
timeStamp= 1341841299.622638941; T[0]= 0.907307923; T[1]= -1.518514037; T[2]= 1.824358821; x= -0.032028876; y=  0.739191473; z=  0.613229096; w= -0.276622891
timeStamp= 1341841299.654547930; T[0]= 0.910844982; T[1]= -1.517269850; T[2]= 1.821065068; x= -0.034247454; y=  0.735696077; z=  0.614905834; w= -0.281902850
timeStamp= 1341841299.686631918; T[0]= 0.916716278; T[1]= -1.511211753; T[2]= 1.817166209; x= -0.031399127; y=  0.733764291; z=  0.614610791; w= -0.287850201
timeStamp= 1341841299.722629070; T[0]= 0.907346249; T[1]= -1.503553033; T[2]= 1.814801097; x= -0.027858885; y=  0.732852995; z=  0.614266992; w= -0.291249782
timeStamp= 1341841299.761682987; T[0]= 0.906500816; T[1]= -1.499587178; T[2]= 1.808383942; x= -0.026471583; y=  0.732462227; z=  0.611851811; w= -0.297381371
timeStamp= 1341841299.822633028; T[0]= 0.908576548; T[1]= -1.488930583; T[2]= 1.800665140; x= -0.029986447; y=  0.732436836; z=  0.609992504; w= -0.300908983
timeStamp= 1341841299.854804039; T[0]= 0.913184345; T[1]= -1.484020710; T[2]= 1.795391440; x= -0.031674530; y=  0.732842743; z=  0.607476413; w= -0.304812580
timeStamp= 1341841299.890625000; T[0]= 0.917360187; T[1]= -1.479376912; T[2]= 1.791489601; x= -0.032774333; y=  0.733306646; z=  0.605910838; w= -0.306690842
timeStamp= 1341841299.922636986; T[0]= 0.922242880; T[1]= -1.479971647; T[2]= 1.789339662; x= -0.032826804; y=  0.732894659; z=  0.605272710; w= -0.308922052
timeStamp= 1341841299.954607964; T[0]= 0.916704297; T[1]= -1.476014614; T[2]= 1.785578728; x= -0.031159436; y=  0.733105659; z=  0.603984952; w= -0.311106563
timeStamp= 1341841299.990618944; T[0]= 0.915402532; T[1]= -1.466077685; T[2]= 1.776706457; x= -0.032044474; y=  0.733368814; z=  0.602189720; w= -0.313864350
timeStamp= 1341841300.022566080; T[0]= 0.927122176; T[1]= -1.472298861; T[2]= 1.781385779; x= -0.031991638; y=  0.733843386; z=  0.600573480; w= -0.315851003
timeStamp= 1341841300.058572054; T[0]= 0.920658946; T[1]= -1.467445493; T[2]= 1.782213807; x= -0.028625010; y=  0.732912242; z=  0.600497782; w= -0.318469286
timeStamp= 1341841300.097754002; T[0]= 0.942188740; T[1]= -1.458379626; T[2]= 1.767562866; x= -0.028430555; y=  0.728876591; z=  0.599951565; w= -0.328616351
timeStamp= 1341841300.130033016; T[0]= 0.907552004; T[1]= -1.458416820; T[2]= 1.778968215; x= -0.023004094; y=  0.732352436; z=  0.601506174; w= -0.318309635
timeStamp= 1341841300.161679983; T[0]= 0.917062938; T[1]= -1.451547861; T[2]= 1.771032572; x= -0.025034722; y=  0.730002522; z=  0.602314651; w= -0.322004110
timeStamp= 1341841300.197572947; T[0]= 0.903200150; T[1]= -1.448808432; T[2]= 1.775527716; x= -0.025986647; y=  0.731756032; z=  0.602604866; w= -0.317372322
timeStamp= 1341841300.229584932; T[0]= 0.921444952; T[1]= -1.446816683; T[2]= 1.768836260; x= -0.026577914; y=  0.729797661; z=  0.602119207; w= -0.322709590
timeStamp= 1341841300.261600971; T[0]= 0.907709718; T[1]= -1.440739751; T[2]= 1.773417950; x= -0.023572050; y=  0.730861485; z=  0.604086280; w= -0.316805393
timeStamp= 1341841300.297637939; T[0]= 0.907567799; T[1]= -1.438020706; T[2]= 1.769551396; x= -0.021084428; y=  0.729190469; z=  0.606477737; w= -0.316261709
timeStamp= 1341841300.329556942; T[0]= 0.906128705; T[1]= -1.433826089; T[2]= 1.766037464; x= -0.022895880; y=  0.728489101; z=  0.607645273; w= -0.315510094
timeStamp= 1341841300.365622997; T[0]= 0.902930081; T[1]= -1.435085416; T[2]= 1.770254016; x= -0.018435685; y=  0.729785025; z=  0.606503427; w= -0.315004081
timeStamp= 1341841300.397639990; T[0]= 0.898935258; T[1]= -1.433339953; T[2]= 1.771955729; x= -0.013653930; y=  0.730766833; z=  0.606195867; w= -0.313560188
timeStamp= 1341841300.429779053; T[0]= 0.963361204; T[1]= -1.419672251; T[2]= 1.740755796; x= -0.022164010; y=  0.723186016; z=  0.606061101; w= -0.330455273
timeStamp= 1341841300.465708971; T[0]= 0.898112714; T[1]= -1.459391475; T[2]= 1.786714673; x= -0.015073072; y=  0.730452478; z=  0.609445870; w= -0.307876140
timeStamp= 1341841300.497733116; T[0]= 0.883223236; T[1]= -1.458624125; T[2]= 1.789970636; x= -0.013970647; y=  0.732063770; z=  0.610522330; w= -0.301910549
timeStamp= 1341841300.529726982; T[0]= 0.856614232; T[1]= -1.480947852; T[2]= 1.815249562; x= -0.004863164; y=  0.737049401; z=  0.609105468; w= -0.292788535
