timeStamp= 1305031790.645155; T[0]= 0.000000000; T[1]= 0.000000000; T[2]= 0.000000000; x= 0.000000000; y=  0.000000000; z=  0.000000000; w= 1.000000000
timeStamp= 1305031806.349431038; T[0]= -0.330124706; T[1]= -0.025869582; T[2]= -0.126446888; x= 0.086081758; y=  -0.269710481; z=  -0.225351766; w= 0.932235301
timeStamp= 1305031806.381480932; T[0]= -0.324957311; T[1]= -0.020878097; T[2]= -0.117184758; x= 0.068671390; y=  -0.263251990; z=  -0.227197811; w= 0.935074151
timeStamp= 1305031806.417443037; T[0]= -0.323931307; T[1]= -0.021955814; T[2]= -0.108659163; x= 0.048911631; y=  -0.256098598; z=  -0.228444710; w= 0.937994719
timeStamp= 1305031806.449378967; T[0]= -0.316753536; T[1]= -0.015884168; T[2]= -0.095497519; x= 0.036247451; y=  -0.251145631; z=  -0.229594380; w= 0.939626694
timeStamp= 1305031806.481354952; T[0]= -0.304508805; T[1]= -0.013312537; T[2]= -0.083464377; x= 0.026301373; y=  -0.245972812; z=  -0.231401131; w= 0.940882027
timeStamp= 1305031806.517513990; T[0]= -0.301307976; T[1]= -0.006867094; T[2]= -0.076403961; x= 0.016075199; y=  -0.234256491; z=  -0.232906640; w= 0.943726540
timeStamp= 1305031806.549401045; T[0]= -0.297627568; T[1]= 0.001870755; T[2]= -0.070431359; x= 0.003904494; y=  -0.224694133; z=  -0.231324300; w= 0.946565449
timeStamp= 1305031806.581727982; T[0]= -0.289472461; T[1]= 0.008662184; T[2]= -0.061198022; x= -0.010395180; y=  -0.218073115; z=  -0.233012140; w= 0.947650373
timeStamp= 1305031806.617477894; T[0]= -0.284651458; T[1]= 0.011244959; T[2]= -0.052326933; x= -0.026684275; y=  -0.209664941; z=  -0.235812932; w= 0.948536038
timeStamp= 1305031806.649415970; T[0]= -0.280613273; T[1]= 0.014399143; T[2]= -0.044904806; x= -0.042557683; y=  -0.200086638; z=  -0.234392732; w= 0.950375795
timeStamp= 1305031806.681380987; T[0]= -0.277053148; T[1]= 0.019480104; T[2]= -0.039222196; x= -0.057612579; y=  -0.192148432; z=  -0.230458677; w= 0.952180862
timeStamp= 1305031806.717432022; T[0]= -0.273784518; T[1]= 0.021945186; T[2]= -0.033925325; x= -0.073808745; y=  -0.187077120; z=  -0.226710200; w= 0.952972591
timeStamp= 1305031806.749456882; T[0]= -0.269720972; T[1]= 0.025037862; T[2]= -0.027606905; x= -0.089395307; y=  -0.184129998; z=  -0.222846627; w= 0.953123212
timeStamp= 1305031806.781563997; T[0]= -0.263988644; T[1]= 0.034594931; T[2]= -0.020591222; x= -0.101072297; y=  -0.181797296; z=  -0.220091626; w= 0.953044415
timeStamp= 1305031806.817409992; T[0]= -0.261419117; T[1]= 0.033243921; T[2]= -0.015984744; x= -0.116413683; y=  -0.176678985; z=  -0.217099980; w= 0.952942729
timeStamp= 1305031806.849447012; T[0]= -0.257780373; T[1]= 0.038519125; T[2]= -0.011505014; x= -0.127493814; y=  -0.169587523; z=  -0.216160834; w= 0.953026652
timeStamp= 1305031806.881395102; T[0]= -0.253128201; T[1]= 0.044748563; T[2]= -0.006367352; x= -0.137958705; y=  -0.164216816; z=  -0.215112880; w= 0.952746809
timeStamp= 1305031806.917809010; T[0]= -0.250364959; T[1]= 0.047957182; T[2]= -0.002127173; x= -0.150192112; y=  -0.158756644; z=  -0.211295947; w= 0.952676535
timeStamp= 1305031806.949486017; T[0]= -0.248068810; T[1]= 0.054066651; T[2]= 0.001287033; x= -0.161589220; y=  -0.153984681; z=  -0.207479060; w= 0.952433705
timeStamp= 1305031806.981465101; T[0]= -0.245958447; T[1]= 0.061899409; T[2]= 0.004310701; x= -0.170446157; y=  -0.149024338; z=  -0.204472691; w= 0.952329040
timeStamp= 1305031807.017431021; T[0]= -0.244768769; T[1]= 0.068229154; T[2]= 0.007419725; x= -0.178373143; y=  -0.143096820; z=  -0.200937897; w= 0.952538788
timeStamp= 1305031807.049423933; T[0]= -0.243582681; T[1]= 0.072576858; T[2]= 0.009880615; x= -0.185645029; y=  -0.137318656; z=  -0.197273016; w= 0.952765822
timeStamp= 1305031807.081511974; T[0]= -0.242272139; T[1]= 0.078258440; T[2]= 0.011697466; x= -0.191040769; y=  -0.132252902; z=  -0.193543807; w= 0.953180611
timeStamp= 1305031807.117435932; T[0]= -0.243825108; T[1]= 0.082542099; T[2]= 0.013392232; x= -0.194829673; y=  -0.125953212; z=  -0.189462245; w= 0.954086483
timeStamp= 1305031807.149380922; T[0]= -0.244418740; T[1]= 0.085289530; T[2]= 0.014761133; x= -0.196430027; y=  -0.120073594; z=  -0.184228942; w= 0.955540180
timeStamp= 1305031807.181430101; T[0]= -0.245986551; T[1]= 0.087153003; T[2]= 0.015780006; x= -0.196548268; y=  -0.114082374; z=  -0.178716347; w= 0.957295299
timeStamp= 1305031807.217448950; T[0]= -0.248376012; T[1]= 0.089199349; T[2]= 0.016301669; x= -0.195384175; y=  -0.107502431; z=  -0.172946036; w= 0.959352791
timeStamp= 1305031807.249424934; T[0]= -0.250984579; T[1]= 0.095698513; T[2]= 0.016981456; x= -0.189269543; y=  -0.100411445; z=  -0.166122094; w= 0.962547600
timeStamp= 1305031807.281518936; T[0]= -0.253056139; T[1]= 0.097259417; T[2]= 0.015340221; x= -0.181317821; y=  -0.092637859; z=  -0.159847781; w= 0.965914369
timeStamp= 1305031807.317449093; T[0]= -0.256349742; T[1]= 0.093021944; T[2]= 0.017708354; x= -0.172979951; y=  -0.085666932; z=  -0.150738239; w= 0.969544709
timeStamp= 1305031807.349397898; T[0]= -0.262364089; T[1]= 0.088131353; T[2]= 0.016568150; x= -0.160351887; y=  -0.078597933; z=  -0.141710311; w= 0.973667145
timeStamp= 1305031807.381438971; T[0]= -0.267760783; T[1]= 0.080195174; T[2]= 0.016374847; x= -0.149158493; y=  -0.072335124; z=  -0.135046944; w= 0.976873338
timeStamp= 1305031807.417438030; T[0]= -0.279887497; T[1]= 0.075646944; T[2]= 0.018444676; x= -0.131839514; y=  -0.061396636; z=  -0.125537425; w= 0.981370986
timeStamp= 1305031807.449510098; T[0]= -0.287035853; T[1]= 0.066951141; T[2]= 0.017005455; x= -0.106875204; y=  -0.052240405; z=  -0.116663426; w= 0.986021399
timeStamp= 1305031807.481515884; T[0]= -0.291773260; T[1]= 0.063312083; T[2]= 0.012830119; x= -0.073415853; y=  -0.042991549; z=  -0.109364666; w= 0.990354002
timeStamp= 1305031807.517474890; T[0]= -0.295857102; T[1]= 0.053549763; T[2]= 0.008664641; x= -0.046663467; y=  -0.035143144; z=  -0.106060527; w= 0.992642164
timeStamp= 1305031807.549396992; T[0]= -0.299866438; T[1]= 0.055451136; T[2]= 0.003777861; x= -0.015578964; y=  -0.025455019; z=  -0.100836724; w= 0.994455218
timeStamp= 1305031807.581446886; T[0]= -0.302814871; T[1]= 0.043223396; T[2]= 0.000477796; x= 0.007546221; y=  -0.016755030; z=  -0.095072426; w= 0.995300710
timeStamp= 1305031807.617575884; T[0]= -0.309143424; T[1]= 0.046346642; T[2]= -0.006231034; x= 0.036789116; y=  -0.005656947; z=  -0.089908674; w= 0.995254159
timeStamp= 1305031807.649399042; T[0]= -0.312539607; T[1]= 0.029741686; T[2]= -0.009829829; x= 0.051576089; y=  0.000527716; z=  -0.085177734; w= 0.995029807
timeStamp= 1305031807.681493044; T[0]= -0.322013468; T[1]= 0.030608827; T[2]= -0.014466983; x= 0.077712364; y=  0.008863185; z=  -0.082587697; w= 0.993509650
timeStamp= 1305031807.717426062; T[0]= -0.325026691; T[1]= 0.027882053; T[2]= -0.020805493; x= 0.102635421; y=  0.014124305; z=  -0.077901505; w= 0.991563261
timeStamp= 1305031807.749401093; T[0]= -0.330423295; T[1]= 0.019682189; T[2]= -0.028406233; x= 0.123759538; y=  0.021105377; z=  -0.073584445; w= 0.989354968
timeStamp= 1305031807.781497002; T[0]= -0.335828632; T[1]= 0.013913848; T[2]= -0.035198446; x= 0.144892916; y=  0.025175927; z=  -0.067667052; w= 0.986809671
timeStamp= 1305031807.817444086; T[0]= -0.342539668; T[1]= 0.007683640; T[2]= -0.044697791; x= 0.166463032; y=  0.027647123; z=  -0.064403616; w= 0.983553648
timeStamp= 1305031807.849448919; T[0]= -0.340003908; T[1]= 0.002119265; T[2]= -0.051980250; x= 0.184540182; y=  0.027442494; z=  -0.060479172; w= 0.980578363
timeStamp= 1305031807.881469965; T[0]= -0.343282163; T[1]= -0.006039569; T[2]= -0.061516754; x= 0.200430170; y=  0.030546032; z=  -0.058455665; w= 0.977485299
timeStamp= 1305031807.917395115; T[0]= -0.346926868; T[1]= -0.011717102; T[2]= -0.069710277; x= 0.218024239; y=  0.033267748; z=  -0.056272659; w= 0.973751485
timeStamp= 1305031807.949413061; T[0]= -0.350069165; T[1]= -0.019669624; T[2]= -0.079123981; x= 0.234126955; y=  0.034758430; z=  -0.054223914; w= 0.970070124
timeStamp= 1305031807.981323957; T[0]= -0.352850884; T[1]= -0.023058835; T[2]= -0.087897614; x= 0.251791388; y=  0.034934841; z=  -0.051696174; w= 0.965768099
timeStamp= 1305031808.017396927; T[0]= -0.353771746; T[1]= -0.029999137; T[2]= -0.098054715; x= 0.267072111; y=  0.033872399; z=  -0.048180904; w= 0.961875021
timeStamp= 1305031808.049391985; T[0]= -0.355707496; T[1]= -0.036465161; T[2]= -0.108594596; x= 0.283966750; y=  0.032391109; z=  -0.044217490; w= 0.957266092
timeStamp= 1305031808.081429958; T[0]= -0.356398672; T[1]= -0.042375192; T[2]= -0.119433962; x= 0.300318211; y=  0.030280106; z=  -0.043101508; w= 0.952383399
timeStamp= 1305031808.117667913; T[0]= -0.356714875; T[1]= -0.048891354; T[2]= -0.131284595; x= 0.316528291; y=  0.028733935; z=  -0.042564247; w= 0.947191775
timeStamp= 1305031808.149432898; T[0]= -0.356492788; T[1]= -0.057628185; T[2]= -0.144913837; x= 0.333824068; y=  0.027097641; z=  -0.041592911; w= 0.941327274
timeStamp= 1305031808.181601048; T[0]= -0.357766360; T[1]= -0.062923051; T[2]= -0.157656580; x= 0.352526307; y=  0.025968006; z=  -0.042019323; w= 0.934497237
timeStamp= 1305031808.217427015; T[0]= -0.356651217; T[1]= -0.060259148; T[2]= -0.167228013; x= 0.371278048; y=  0.023231611; z=  -0.041909579; w= 0.927284360
timeStamp= 1305031808.249409914; T[0]= -0.354963243; T[1]= -0.060603566; T[2]= -0.178469375; x= 0.384091288; y=  0.018928947; z=  -0.041903008; w= 0.922149420
timeStamp= 1305031808.281466007; T[0]= -0.353290647; T[1]= -0.068413280; T[2]= -0.192966819; x= 0.396351844; y=  0.015337060; z=  -0.043660995; w= 0.916931570
timeStamp= 1305031808.317394972; T[0]= -0.351797938; T[1]= -0.076054372; T[2]= -0.209518418; x= 0.409820288; y=  0.014079927; z=  -0.044809815; w= 0.910956085
timeStamp= 1305031808.349431038; T[0]= -0.351131499; T[1]= -0.076358005; T[2]= -0.218758687; x= 0.424856037; y=  0.012878329; z=  -0.044146515; w= 0.904092014
timeStamp= 1305031808.381824017; T[0]= -0.346147805; T[1]= -0.072479099; T[2]= -0.226627111; x= 0.438713491; y=  0.010400970; z=  -0.044677205; w= 0.897455275
timeStamp= 1305031808.417418957; T[0]= -0.340374351; T[1]= -0.071512878; T[2]= -0.241495609; x= 0.450477242; y=  0.008741654; z=  -0.046937633; w= 0.891510248
timeStamp= 1305031808.449356079; T[0]= -0.341334879; T[1]= -0.072370425; T[2]= -0.249572635; x= 0.462184042; y=  0.009917247; z=  -0.046824589; w= 0.885491312
timeStamp= 1305031808.481441975; T[0]= -0.338924438; T[1]= -0.077024058; T[2]= -0.264483541; x= 0.474612892; y=  0.010800251; z=  -0.045076795; w= 0.878973186
timeStamp= 1305031808.517409086; T[0]= -0.334135532; T[1]= -0.066968538; T[2]= -0.262687773; x= 0.488251746; y=  0.009645608; z=  -0.043012790; w= 0.871588707
timeStamp= 1305031808.549429893; T[0]= -0.321163088; T[1]= -0.070664570; T[2]= -0.279566884; x= 0.497017354; y=  0.006711723; z=  -0.042372074; w= 0.866679370
timeStamp= 1305031808.581470013; T[0]= -0.316990077; T[1]= -0.074844614; T[2]= -0.290676773; x= 0.506401181; y=  0.008142316; z=  -0.041543830; w= 0.861258090
timeStamp= 1305031808.617470026; T[0]= -0.334078312; T[1]= -0.069094285; T[2]= -0.287926376; x= 0.519126594; y=  0.015663229; z=  -0.035441305; w= 0.853818417
timeStamp= 1305031808.649370909; T[0]= -0.314142793; T[1]= -0.067447498; T[2]= -0.305981874; x= 0.527984023; y=  0.021555286; z=  -0.032500710; w= 0.848358274
timeStamp= 1305031808.681415081; T[0]= -0.298520923; T[1]= -0.069232382; T[2]= -0.316254586; x= 0.536004186; y=  0.027222896; z=  -0.030963147; w= 0.843207836
timeStamp= 1305031808.717500925; T[0]= -0.293597251; T[1]= -0.067187250; T[2]= -0.315730333; x= 0.544768870; y=  0.032809675; z=  -0.029832268; w= 0.837412834
timeStamp= 1305031808.749403954; T[0]= -0.297165036; T[1]= -0.064206198; T[2]= -0.316342562; x= 0.551878273; y=  0.043413214; z=  -0.028782466; w= 0.832296193
timeStamp= 1305031808.781466961; T[0]= -0.302339494; T[1]= -0.058096223; T[2]= -0.321897477; x= 0.559528232; y=  0.056500852; z=  -0.025731666; w= 0.826482594
timeStamp= 1305031808.817545891; T[0]= -0.309479862; T[1]= -0.055791046; T[2]= -0.329781204; x= 0.564520657; y=  0.069805294; z=  -0.019916922; w= 0.822220623
timeStamp= 1305031808.849389076; T[0]= -0.305552214; T[1]= -0.056697011; T[2]= -0.341619045; x= 0.563220978; y=  0.080789752; z=  -0.015343985; w= 0.822204053
timeStamp= 1305031808.881453991; T[0]= -0.310045242; T[1]= -0.045625739; T[2]= -0.346701890; x= 0.559459209; y=  0.093050592; z=  -0.010708857; w= 0.823548496
timeStamp= 1305031808.917404890; T[0]= -0.329591393; T[1]= -0.042599596; T[2]= -0.357055813; x= 0.550504267; y=  0.104093954; z=  -0.003139110; w= 0.828311205
timeStamp= 1305031808.949457884; T[0]= -0.334771007; T[1]= -0.051706620; T[2]= -0.359513313; x= 0.536440194; y=  0.113659948; z=  0.001751021; w= 0.836247623
timeStamp= 1305031808.981549978; T[0]= -0.336303473; T[1]= -0.050080657; T[2]= -0.356162399; x= 0.521461248; y=  0.121860489; z=  0.006628280; w= 0.844502211
timeStamp= 1305031809.017420053; T[0]= -0.334105283; T[1]= -0.049611293; T[2]= -0.354801029; x= 0.505778491; y=  0.127492070; z=  0.012715191; w= 0.853095531
timeStamp= 1305031809.049494982; T[0]= -0.313329220; T[1]= -0.040330596; T[2]= -0.334564120; x= 0.491684496; y=  0.132426798; z=  0.015375161; w= 0.860507369
timeStamp= 1305031809.081521034; T[0]= -0.307695687; T[1]= -0.039452061; T[2]= -0.324903458; x= 0.477670342; y=  0.140219525; z=  0.018675707; w= 0.867075861
timeStamp= 1305031809.117516994; T[0]= -0.306316882; T[1]= -0.045119978; T[2]= -0.317280173; x= 0.464686692; y=  0.150222614; z=  0.023093699; w= 0.872333646
timeStamp= 1305031809.149421930; T[0]= -0.297510743; T[1]= -0.043026909; T[2]= -0.317093819; x= 0.450668931; y=  0.159837723; z=  0.028541248; w= 0.877801001
timeStamp= 1305031809.181453943; T[0]= -0.301966220; T[1]= -0.042839710; T[2]= -0.315536708; x= 0.436239690; y=  0.168304116; z=  0.037640654; w= 0.883148670
timeStamp= 1305031809.217451096; T[0]= -0.302674353; T[1]= -0.038846150; T[2]= -0.311918408; x= 0.422066748; y=  0.174622953; z=  0.046445444; w= 0.888374448
timeStamp= 1305031809.249424934; T[0]= -0.307520568; T[1]= -0.032460675; T[2]= -0.303881735; x= 0.407701522; y=  0.180182934; z=  0.054617554; w= 0.893493295
timeStamp= 1305031809.281663895; T[0]= -0.305907965; T[1]= -0.029091511; T[2]= -0.292269081; x= 0.390965790; y=  0.185523704; z=  0.063355535; w= 0.899284482
timeStamp= 1305031809.317409039; T[0]= -0.305831343; T[1]= -0.030475613; T[2]= -0.286768019; x= 0.374850243; y=  0.189955249; z=  0.072431244; w= 0.904520750
timeStamp= 1305031809.349286079; T[0]= -0.308916688; T[1]= -0.027999477; T[2]= -0.279784113; x= 0.360958248; y=  0.193960249; z=  0.079220124; w= 0.908742249
timeStamp= 1305031809.381405115; T[0]= -0.312020123; T[1]= -0.023667410; T[2]= -0.270053864; x= 0.346661150; y=  0.197731748; z=  0.085518651; w= 0.912915409
timeStamp= 1305031809.417304039; T[0]= -0.314614534; T[1]= -0.026472256; T[2]= -0.266102016; x= 0.330482960; y=  0.199740633; z=  0.090829208; w= 0.917951286
timeStamp= 1305031809.449429035; T[0]= -0.315354317; T[1]= -0.026571741; T[2]= -0.260890603; x= 0.317155004; y=  0.201099083; z=  0.095091395; w= 0.921916068
timeStamp= 1305031809.481492996; T[0]= -0.321095318; T[1]= -0.022887377; T[2]= -0.253688961; x= 0.306191146; y=  0.202376276; z=  0.101633437; w= 0.924641132
timeStamp= 1305031809.517383099; T[0]= -0.325975448; T[1]= -0.019200113; T[2]= -0.246129066; x= 0.296003938; y=  0.202380300; z=  0.107298240; w= 0.927313745
timeStamp= 1305031809.549381018; T[0]= -0.330684453; T[1]= -0.016065061; T[2]= -0.240404770; x= 0.285238653; y=  0.203369766; z=  0.109904878; w= 0.930161476
timeStamp= 1305031809.581443071; T[0]= -0.333491355; T[1]= -0.013464013; T[2]= -0.235753059; x= 0.273947865; y=  0.204779834; z=  0.111441724; w= 0.933058560
timeStamp= 1305031809.617446899; T[0]= -0.338011086; T[1]= -0.014673501; T[2]= -0.231683880; x= 0.263039559; y=  0.208421379; z=  0.112711817; w= 0.935236096
timeStamp= 1305031809.649446964; T[0]= -0.342759281; T[1]= -0.009911356; T[2]= -0.226346225; x= 0.254535943; y=  0.211463183; z=  0.114637427; w= 0.936671138
timeStamp= 1305031809.681564093; T[0]= -0.347839713; T[1]= -0.005436653; T[2]= -0.220665380; x= 0.245074451; y=  0.213672683; z=  0.117778420; w= 0.938301980
timeStamp= 1305031809.717482090; T[0]= -0.352376819; T[1]= -0.001426207; T[2]= -0.213841185; x= 0.235297695; y=  0.215030730; z=  0.121599503; w= 0.940005422
timeStamp= 1305031809.749404907; T[0]= -0.354835510; T[1]= 0.004706651; T[2]= -0.207689911; x= 0.225807935; y=  0.215388402; z=  0.125201806; w= 0.941776454
timeStamp= 1305031809.781559944; T[0]= -0.356088370; T[1]= 0.008914236; T[2]= -0.202135265; x= 0.215643957; y=  0.216009989; z=  0.130272388; w= 0.943327188
timeStamp= 1305031809.817471981; T[0]= -0.358443260; T[1]= 0.013328360; T[2]= -0.196875602; x= 0.205472544; y=  0.217194334; z=  0.136565506; w= 0.944434881
timeStamp= 1305031809.849358082; T[0]= -0.360184878; T[1]= 0.018690038; T[2]= -0.190672189; x= 0.194901034; y=  0.218460619; z=  0.140885770; w= 0.945748150
timeStamp= 1305031809.881617069; T[0]= -0.359364927; T[1]= 0.024706263; T[2]= -0.185719594; x= 0.183689907; y=  0.220219091; z=  0.144932941; w= 0.946971893
timeStamp= 1305031809.917382956; T[0]= -0.359877616; T[1]= 0.029249996; T[2]= -0.181971222; x= 0.172692314; y=  0.223534971; z=  0.149537921; w= 0.947548270
timeStamp= 1305031809.949441910; T[0]= -0.360821664; T[1]= 0.035543770; T[2]= -0.177456006; x= 0.162234709; y=  0.226451457; z=  0.154840738; w= 0.947852194
timeStamp= 1305031809.981452942; T[0]= -0.361676246; T[1]= 0.042783182; T[2]= -0.172323346; x= 0.151583120; y=  0.228658691; z=  0.160528332; w= 0.948139369
timeStamp= 1305031810.017405987; T[0]= -0.361986011; T[1]= 0.048192166; T[2]= -0.167513847; x= 0.139663219; y=  0.230294302; z=  0.165895641; w= 0.948650181
timeStamp= 1305031810.049474001; T[0]= -0.360665888; T[1]= 0.051332965; T[2]= -0.163890809; x= 0.128943026; y=  0.232319221; z=  0.170603395; w= 0.948839128
timeStamp= 1305031810.081516981; T[0]= -0.360479951; T[1]= 0.058969267; T[2]= -0.160578251; x= 0.120550722; y=  0.234604999; z=  0.176813975; w= 0.948242903
timeStamp= 1305031810.117405891; T[0]= -0.361282140; T[1]= 0.064864576; T[2]= -0.155916139; x= 0.111249961; y=  0.236614853; z=  0.181715399; w= 0.947953701
timeStamp= 1305031810.149419069; T[0]= -0.359820157; T[1]= 0.070286788; T[2]= -0.153611943; x= 0.100691020; y=  0.238655478; z=  0.184173241; w= 0.948148131
timeStamp= 1305031810.181556940; T[0]= -0.358899564; T[1]= 0.074520923; T[2]= -0.150755972; x= 0.091071457; y=  0.242634103; z=  0.186619118; w= 0.947632730
timeStamp= 1305031810.217391014; T[0]= -0.358634889; T[1]= 0.081775337; T[2]= -0.150877312; x= 0.082399763; y=  0.245420143; z=  0.190656453; w= 0.946905017
timeStamp= 1305031810.249478102; T[0]= -0.358004034; T[1]= 0.090087056; T[2]= -0.150620565; x= 0.072389841; y=  0.247021735; z=  0.193539396; w= 0.946721852
timeStamp= 1305031810.281497955; T[0]= -0.357162505; T[1]= 0.096934058; T[2]= -0.149691254; x= 0.059723478; y=  0.247368142; z=  0.195903257; w= 0.947028935
timeStamp= 1305031810.317487955; T[0]= -0.354252398; T[1]= 0.100831859; T[2]= -0.148546845; x= 0.047891226; y=  0.247907519; z=  0.197245300; w= 0.947281599
timeStamp= 1305031810.349482059; T[0]= -0.350994557; T[1]= 0.107581936; T[2]= -0.148051530; x= 0.039287720; y=  0.248755842; z=  0.201155379; w= 0.946632624
timeStamp= 1305031810.381463051; T[0]= -0.348785907; T[1]= 0.114829212; T[2]= -0.147824064; x= 0.031172894; y=  0.248700887; z=  0.207810432; w= 0.945510864
timeStamp= 1305031810.417444944; T[0]= -0.346551418; T[1]= 0.122233689; T[2]= -0.148273736; x= 0.022339115; y=  0.247238740; z=  0.213759705; w= 0.944817722
timeStamp= 1305031810.449426889; T[0]= -0.343175322; T[1]= 0.130357876; T[2]= -0.151197910; x= 0.011982590; y=  0.244530231; z=  0.218993843; w= 0.944512010
